,Home,winningTeam,winningScore,losingTeam,losingScore,Pace_Home,Pace_AWAY,FG_PpercentHome,FG_PpercentAWAY,TOV_Home,TOV_AWAY,ORB_Home,ORB_AWAY,FT_Rate_Home,FT_Rate_AWAY,Off_Rat_Home,Off_Rat_AWAY,date
0,New York,Boston,101,New York,99,96.0,96.0,.512,.506,13.3,15.2,11.9,32.0,.155,.163,103.1,105.2,2021-04-07
0,New Orleans,Brooklyn,139,New Orleans,111,102.6,102.6,.461,.658,11.7,14.3,32.7,30.3,.326,.196,108.2,135.4,2021-04-07
0,San Antonio,Denver,106,San Antonio,96,101.9,101.9,.451,.484,12.3,14.3,21.2,27.9,.154,.198,94.2,104.0,2021-04-07
0,Dallas,Houston,102,Dallas,93,92.3,92.3,.437,.528,8.5,9.5,22.0,22.2,.195,.102,100.8,110.5,2021-04-07
0,Minnesota,Indiana,141,Minnesota,137,105.1,105.1,.582,.667,10.0,11.4,31.7,19.4,.341,.183,130.4,134.2,2021-04-07
0,Charlotte,Charlotte,113,Oklahoma City,102,99.9,99.9,.521,.529,9.7,19.2,23.9,26.2,.124,.141,113.2,102.1,2021-04-07
0,Washington,Washington,131,Orlando,116,99.2,99.2,.688,.538,12.4,9.6,15.2,25.6,.165,.172,132.1,117.0,2021-04-07
0,Utah,Phoenix,117,Utah,113,99.2,99.2,.500,.500,10.6,11.3,13.5,29.6,.097,.158,103.2,106.8,2021-04-07
0,Milwaukee,Dallas,116,Milwaukee,101,98.7,98.7,.440,.531,7.8,9.5,25.5,28.3,.130,.134,102.4,117.6,2021-04-08
0,Phoenix,LA Clippers,113,Phoenix,103,87.5,87.5,.549,.607,14.3,10.1,25.7,25.0,.352,.131,117.8,129.2,2021-04-08
0,LA Lakers,Miami,110,LA Lakers,104,98.4,98.4,.519,.549,19.6,18.4,25.6,23.1,.278,.451,105.7,111.8,2021-04-08
0,Cleveland,Cleveland,129,Oklahoma City,102,98.4,98.4,.580,.522,6.3,13.7,21.4,23.9,.213,.101,131.2,103.7,2021-04-08
0,Detroit,Detroit,113,Sacramento,101,100.7,100.7,.571,.483,14.7,11.0,17.9,14.3,.202,.209,112.2,100.3,2021-04-08
0,Chicago,Chicago,122,Toronto,113,97.8,97.8,.609,.490,14.4,8.6,31.6,28.8,.184,.186,124.8,115.6,2021-04-08
0,Portland,Utah,122,Portland,103,97.3,97.3,.464,.516,5.5,6.1,17.0,30.4,.146,.253,105.9,125.4,2021-04-08
0,Chicago,Atlanta,120,Chicago,108,95.6,95.6,.552,.601,12.4,8.7,18.6,16.7,.151,.226,112.9,125.5,2021-04-09
0,Minnesota,Boston,145,Minnesota,136,100.4,100.4,.568,.649,11.4,16.4,20.0,24.3,.281,.368,122.7,130.8,2021-04-09
0,San Antonio,Denver,121,San Antonio,119,98.8,98.8,.511,.633,7.9,16.8,22.9,25.0,.258,.266,120.5,122.5,2021-04-09
0,Washington,Washington,110,Golden State,107,102.3,102.3,.511,.528,15.3,11.8,25.0,18.2,.213,.159,107.6,104.6,2021-04-09
0,Houston,LA Clippers,126,Houston,109,96.3,96.3,.542,.653,12.9,8.8,26.1,12.1,.229,.125,113.2,130.9,2021-04-09
0,Charlotte,Charlotte,127,Milwaukee,119,106.5,106.5,.588,.520,15.2,13.6,27.1,26.5,.220,.173,119.2,111.7,2021-04-09
0,Philadelphia,New Orleans,101,Philadelphia,94,103.7,103.7,.487,.456,17.5,10.4,8.0,18.9,.215,.211,90.7,97.4,2021-04-09
0,Memphis,New York,133,Memphis,129,98.9,98.9,.574,.542,11.4,9.8,21.3,25.0,.223,.302,118.1,121.8,2021-04-09
0,Indiana,Indiana,111,Orlando,106,104.1,104.1,.473,.456,11.8,12.6,22.4,24.0,.261,.267,106.6,101.8,2021-04-09
0,LA Lakers,LA Lakers,126,Brooklyn,101,101.5,101.5,.608,.469,12.1,16.9,26.7,20.5,.140,.325,124.1,99.5,2021-04-10
0,Toronto,Toronto,135,Cleveland,115,103.8,103.8,.715,.541,15.6,14.9,16.7,17.1,.140,.256,130.1,110.8,2021-04-10
0,Houston,Golden State,125,Houston,109,102.1,102.1,.540,.615,15.7,14.0,26.5,22.0,.159,.143,106.8,122.4,2021-04-10
0,Philadelphia,Philadelphia,117,Oklahoma City,93,99.6,99.6,.532,.553,7.9,20.7,25.0,15.0,.181,.118,117.5,93.4,2021-04-10
0,Washington,Phoenix,134,Washington,106,105.5,105.5,.518,.593,14.2,2.7,14.9,10.6,.226,.065,100.5,127.1,2021-04-10
0,Detroit,Portland,118,Detroit,103,96.7,96.7,.500,.550,10.3,13.0,20.5,32.6,.241,.211,106.5,122.1,2021-04-10
0,Sacramento,Utah,128,Sacramento,112,100.9,100.9,.557,.557,9.3,8.8,8.9,24.4,.159,.341,111.0,126.8,2021-04-10
0,Atlanta,Atlanta,105,Charlotte,101,91.6,91.6,.554,.556,10.8,12.2,17.9,15.0,.143,.150,114.6,110.2,2021-04-11
0,New Orleans,New Orleans,116,Cleveland,109,98.2,98.2,.552,.559,14.1,15.5,34.1,20.0,.244,.165,118.1,111.0,2021-04-11
0,San Antonio,San Antonio,119,Dallas,117,97.4,97.4,.590,.548,12.9,10.7,27.8,26.2,.253,.149,122.2,120.1,2021-04-11
0,Boston,Boston,105,Denver,87,91.6,91.6,.489,.409,8.5,8.6,23.3,23.6,.230,.170,114.6,94.9,2021-04-11
0,Detroit,LA Clippers,131,Detroit,124,94.9,94.9,.615,.719,11.2,15.2,28.6,26.9,.195,.200,130.6,138.0,2021-04-11
0,Indiana,Indiana,132,Memphis,125,101.2,101.2,.591,.487,10.1,4.6,36.6,38.7,.152,.113,130.5,123.6,2021-04-11
0,Chicago,Minnesota,121,Chicago,117,100.9,100.9,.592,.593,11.7,13.2,19.5,9.1,.087,.309,115.9,119.9,2021-04-11
0,Toronto,New York,102,Toronto,96,97.6,97.6,.487,.449,14.4,11.5,12.5,23.9,.241,.261,98.3,104.5,2021-04-11
0,Milwaukee,Milwaukee,124,Orlando,87,98.0,98.0,.590,.419,9.9,12.9,28.6,13.7,.138,.174,126.5,88.8,2021-04-11
0,Miami,Miami,107,Portland,98,91.0,91.0,.566,.552,7.1,16.6,15.4,25.0,.157,.169,117.6,107.7,2021-04-11
0,Philadelphia,Philadelphia,113,Dallas,95,94.6,94.6,.563,.476,8.7,14.0,14.6,24.4,.288,.193,119.4,100.4,2021-04-12
0,Denver,Golden State,116,Denver,107,100.7,100.7,.518,.593,16.8,15.0,23.8,11.4,.253,.247,106.2,115.2,2021-04-12
0,Chicago,Memphis,101,Chicago,90,100.1,100.1,.448,.524,15.4,18.0,16.3,23.8,.151,.141,89.9,100.9,2021-04-12
0,Sacramento,New Orleans,117,Sacramento,110,105.0,105.0,.489,.584,8.6,18.2,16.0,25.7,.244,.351,104.7,111.4,2021-04-12
0,LA Lakers,New York,111,LA Lakers,96,101.8,101.8,.513,.500,21.4,12.9,11.1,34.1,.175,.247,94.3,109.1,2021-04-12
0,San Antonio,San Antonio,120,Orlando,97,96.5,96.5,.570,.481,8.2,13.8,26.7,23.9,.151,.250,124.4,100.6,2021-04-12
0,Houston,Phoenix,126,Houston,120,102.2,102.2,.603,.612,18.0,11.3,28.6,23.5,.172,.117,117.5,123.3,2021-04-12
0,Washington,Washington,125,Utah,121,100.7,100.7,.572,.571,6.4,12.4,19.0,20.0,.244,.282,124.1,120.1,2021-04-12
0,LA Lakers,LA Lakers,101,Charlotte,93,91.0,91.0,.512,.488,10.9,15.0,19.5,28.6,.207,.145,111.0,102.2,2021-04-13
0,LA Clippers,LA Clippers,126,Indiana,115,105.4,105.4,.612,.505,12.6,10.2,15.4,17.6,.191,.188,119.5,109.1,2021-04-13
0,Brooklyn,Brooklyn,127,Minnesota,97,104.5,104.5,.588,.420,15.1,12.1,25.0,19.3,.220,.276,121.5,92.8,2021-04-13
0,Miami,Phoenix,106,Miami,86,96.5,96.5,.433,.543,15.0,17.4,17.0,24.3,.183,.207,89.1,109.8,2021-04-13
0,Boston,Boston,116,Portland,115,100.3,100.3,.550,.572,8.2,12.6,19.1,17.8,.189,.133,115.6,114.6,2021-04-13
0,Atlanta,Atlanta,108,Toronto,103,97.7,97.7,.554,.534,12.2,12.2,18.2,16.2,.179,.102,110.5,105.4,2021-04-13
0,Oklahoma City,Utah,106,Oklahoma City,96,94.4,94.4,.462,.517,10.6,11.2,27.3,23.9,.108,.198,101.7,112.3,2021-04-13
0,Orlando,Orlando,115,Chicago,106,91.8,91.8,.562,.576,6.7,11.8,28.3,17.5,.169,.081,125.3,115.5,2021-04-14
0,Cleveland,Cleveland,103,Charlotte,90,89.1,89.1,.572,.500,15.1,11.8,24.3,20.8,.211,.071,115.7,101.1,2021-04-14
0,Miami,Denver,123,Miami,106,90.3,90.3,.576,.635,8.4,9.5,11.1,29.7,.190,.112,117.4,136.2,2021-04-14
0,LA Clippers,LA Clippers,100,Detroit,98,95.5,95.5,.435,.476,9.7,14.5,30.0,25.6,.204,.200,104.7,102.6,2021-04-14
0,Indiana,Indiana,132,Houston,124,109.1,109.1,.612,.510,14.8,11.7,26.2,30.2,.181,.173,121.0,113.7,2021-04-14
0,Dallas,Dallas,114,Memphis,113,95.2,95.2,.574,.539,10.3,6.6,19.0,22.9,.148,.178,119.7,118.7,2021-04-14
0,Milwaukee,Milwaukee,130,Minnesota,105,111.7,111.7,.566,.451,12.9,13.2,15.9,18.2,.194,.239,116.3,94.0,2021-04-14
0,New York,New York,116,New Orleans,106,96.3,96.3,.541,.489,5.5,8.4,21.6,19.6,.113,.227,120.5,110.1,2021-04-14
0,Golden State,Golden State,147,Oklahoma City,109,106.8,106.8,.674,.516,11.8,16.9,21.4,34.7,.200,.152,137.7,102.1,2021-04-14
0,Brooklyn,Philadelphia,123,Brooklyn,117,100.0,100.0,.542,.592,13.5,9.3,28.2,11.1,.325,.230,117.0,123.0,2021-04-14
0,Washington,Washington,123,Sacramento,111,110.2,110.2,.561,.511,19.1,14.3,35.9,10.6,.244,.198,111.7,100.8,2021-04-14
0,San Antonio,Toronto,117,San Antonio,112,97.4,97.4,.522,.545,11.4,10.8,22.6,31.0,.213,.239,114.9,120.1,2021-04-14
0,Milwaukee,Milwaukee,120,Atlanta,109,94.6,94.6,.568,.535,7.2,10.4,31.1,17.8,.126,.198,126.9,115.3,2021-04-15
0,Golden State,Golden State,119,Cleveland,101,98.2,98.2,.603,.494,13.5,12.3,22.5,17.4,.087,.259,121.2,102.8,2021-04-15
0,Boston,Boston,121,LA Lakers,113,102.0,102.0,.647,.510,18.8,7.0,21.9,21.2,.129,.133,118.7,110.8,2021-04-15
0,Sacramento,Phoenix,122,Sacramento,114,94.0,94.0,.641,.640,14.8,10.7,12.1,26.3,.179,.140,121.3,129.8,2021-04-15
0,Charlotte,Brooklyn,130,Charlotte,115,101.4,101.4,.602,.676,17.1,16.4,21.1,19.4,.181,.176,113.5,128.3,2021-04-16
0,Memphis,Memphis,126,Chicago,115,96.2,96.2,.622,.536,4.9,9.7,15.4,26.5,.221,.125,131.0,119.6,2021-04-16
0,New York,New York,117,Dallas,109,94.5,94.5,.593,.522,8.6,8.3,22.5,21.7,.174,.154,123.8,115.3,2021-04-16
0,Oklahoma City,Detroit,110,Oklahoma City,104,107.3,107.3,.438,.478,16.2,14.6,31.6,28.3,.196,.267,96.9,102.5,2021-04-16
0,Denver,Denver,128,Houston,99,96.4,96.4,.537,.506,7.7,13.0,40.0,18.2,.287,.140,132.8,102.7,2021-04-16
0,Miami,Minnesota,119,Miami,111,97.5,97.5,.575,.611,13.3,15.3,16.7,27.8,.238,.247,113.8,122.0,2021-04-16
0,LA Clippers,Philadelphia,106,LA Clippers,103,96.6,96.6,.567,.506,17.6,11.1,18.6,23.9,.122,.265,106.6,109.8,2021-04-16
0,Portland,Portland,107,San Antonio,106,95.7,95.7,.522,.511,10.3,12.3,20.5,32.6,.157,.095,111.8,110.7,2021-04-16
0,Orlando,Toronto,113,Orlando,102,93.8,93.8,.506,.585,9.8,13.5,15.0,21.6,.312,.207,108.8,120.5,2021-04-16
0,Indiana,Utah,119,Indiana,111,105.0,105.0,.452,.575,8.2,17.0,23.3,25.6,.152,.218,105.7,113.3,2021-04-16
0,New Orleans,Washington,117,New Orleans,115,104.7,104.7,.448,.490,11.9,10.6,20.4,6.3,.289,.240,99.5,101.2,2021-04-16
0,Golden State,Boston,119,Golden State,114,95.6,95.6,.619,.548,16.1,8.1,20.5,30.4,.188,.170,119.3,124.5,2021-04-17
0,Cleveland,Chicago,106,Cleveland,96,89.4,89.4,.511,.598,9.9,10.4,24.4,10.8,.068,.098,107.4,118.5,2021-04-17
0,Utah,LA Lakers,127,Utah,115,97.2,97.2,.530,.575,12.6,12.0,12.8,26.2,.079,.215,107.1,118.3,2021-04-17
0,Memphis,Memphis,128,Milwaukee,115,101.4,101.4,.629,.516,9.2,13.5,17.9,26.5,.118,.231,126.3,113.4,2021-04-17
0,San Antonio,San Antonio,111,Phoenix,85,97.3,97.3,.573,.433,11.3,12.6,13.2,26.8,.101,.078,114.1,87.4,2021-04-17
0,Detroit,Washington,121,Detroit,100,102.5,102.5,.494,.580,16.1,10.5,19.1,21.7,.202,.128,97.6,118.1,2021-04-17
0,Indiana,Atlanta,129,Indiana,117,101.8,101.8,.543,.560,10.6,8.5,17.8,29.8,.185,.283,114.9,126.7,2021-04-18
0,Portland,Charlotte,109,Portland,101,95.6,95.6,.451,.578,7.2,13.4,25.0,17.1,.209,.157,105.6,114.0,2021-04-18
0,Sacramento,Sacramento,121,Dallas,107,95.2,95.2,.556,.540,5.7,12.8,23.8,23.8,.247,.149,127.2,112.4,2021-04-18
0,Minnesota,LA Clippers,124,Minnesota,105,100.1,100.1,.506,.624,10.2,12.7,13.0,20.5,.182,.146,104.9,123.8,2021-04-18
0,Brooklyn,Miami,109,Brooklyn,107,92.6,92.6,.579,.529,10.9,14.3,17.8,34.8,.146,.195,115.6,117.7,2021-04-18
0,New Orleans,New York,122,New Orleans,112,92.5,92.5,.436,.532,9.5,11.0,35.7,28.9,.238,.221,109.7,119.5,2021-04-18
0,Houston,Houston,114,Orlando,110,99.8,99.8,.610,.511,17.3,13.1,27.0,21.4,.171,.187,114.2,110.2,2021-04-18
0,Oklahoma City,Toronto,112,Oklahoma City,106,100.1,100.1,.537,.474,18.7,10.9,22.5,30.2,.220,.219,105.9,111.9,2021-04-18
0,Chicago,Chicago,102,Boston,96,95.2,95.2,.511,.532,11.2,15.2,20.0,8.8,.099,.182,107.1,100.8,2021-04-19
0,Memphis,Denver,139,Memphis,137,100.1,100.1,.556,.574,10.6,17.5,18.2,26.0,.168,.216,113.3,114.9,2021-04-19
0,Cleveland,Detroit,109,Cleveland,105,100.4,100.4,.517,.547,15.2,15.1,20.9,25.0,.186,.174,104.6,108.6,2021-04-19
0,San Antonio,San Antonio,109,Indiana,94,102.7,102.7,.476,.365,10.8,5.7,18.4,22.6,.345,.173,106.1,91.5,2021-04-19
0,Utah,Utah,111,LA Lakers,97,93.8,93.8,.673,.506,17.6,10.0,6.9,11.1,.133,.215,118.3,103.4,2021-04-19
0,Houston,Miami,113,Houston,91,97.1,97.1,.441,.586,12.3,11.9,12.8,23.9,.188,.043,93.7,116.4,2021-04-19
0,Phoenix,Phoenix,128,Milwaukee,127,100.1,100.1,.561,.534,9.1,9.1,16.0,19.6,.085,.176,115.8,114.9,2021-04-19
0,Golden State,Golden State,107,Philadelphia,96,97.6,97.6,.539,.461,15.1,11.8,15.8,20.4,.329,.157,109.7,98.4,2021-04-19
0,Oklahoma City,Washington,119,Oklahoma City,107,104.3,104.3,.512,.560,16.7,10.4,20.9,17.0,.265,.187,102.6,114.1,2021-04-19
0,Orlando,Atlanta,112,Orlando,96,99.8,99.8,.442,.463,9.2,10.9,11.3,34.6,.233,.266,96.2,112.3,2021-04-20
0,Brooklyn,Brooklyn,134,New Orleans,129,104.4,104.4,.629,.626,11.4,11.3,25.0,17.1,.247,.165,128.4,123.6,2021-04-20
0,Charlotte,New York,109,Charlotte,97,85.4,85.4,.547,.590,11.8,9.3,28.2,28.2,.035,.133,113.6,127.6,2021-04-20
0,LA Clippers,LA Clippers,113,Portland,112,93.1,93.1,.561,.521,9.4,5.5,25.6,27.1,.133,.149,121.4,120.3,2021-04-20
0,Minnesota,Minnesota,134,Sacramento,120,100.7,100.7,.667,.546,15.5,8.8,31.6,25.5,.156,.144,133.1,119.2,2021-04-20
0,Chicago,Cleveland,121,Chicago,105,96.7,96.7,.576,.602,17.9,9.4,17.9,20.9,.177,.170,108.5,125.1,2021-04-21
0,Detroit,Dallas,127,Detroit,117,96.8,96.8,.589,.587,12.3,5.5,17.9,23.9,.304,.207,120.9,131.2,2021-04-21
0,Utah,Utah,112,Houston,89,101.2,101.2,.550,.404,11.0,9.4,19.1,18.8,.144,.091,110.7,88.0,2021-04-21
0,Oklahoma City,Indiana,122,Oklahoma City,116,105.6,105.6,.505,.525,13.3,9.1,34.0,26.9,.106,.158,109.9,115.5,2021-04-21
0,Memphis,LA Clippers,117,Memphis,105,96.1,96.1,.530,.536,12.1,10.7,25.0,24.4,.190,.321,109.2,121.7,2021-04-21
0,Atlanta,New York,137,Atlanta,127,96.9,96.9,.539,.643,8.2,12.1,22.6,21.6,.167,.220,118.7,128.0,2021-04-21
0,Phoenix,Phoenix,116,Philadelphia,113,90.5,90.5,.564,.594,7.7,14.9,25.0,37.8,.221,.225,128.2,124.9,2021-04-21
0,Denver,Denver,106,Portland,105,91.4,91.4,.517,.529,12.0,10.5,33.3,23.1,.170,.149,116.0,114.9,2021-04-21
0,Minnesota,Sacramento,128,Minnesota,125,95.6,95.6,.615,.696,9.4,13.8,23.7,13.8,.207,.338,130.7,133.9,2021-04-21
0,Miami,Miami,107,San Antonio,87,87.1,87.1,.548,.468,7.1,10.4,22.5,16.7,.193,.195,122.8,99.9,2021-04-21
0,Brooklyn,Toronto,114,Brooklyn,103,98.7,98.7,.467,.533,11.4,9.2,23.5,19.1,.198,.200,104.4,115.6,2021-04-21
0,Golden State,Washington,118,Golden State,114,112.8,112.8,.470,.473,13.4,17.0,17.9,30.6,.188,.352,101.1,104.6,2021-04-21
0,Phoenix,Boston,99,Phoenix,86,95.6,95.6,.443,.506,15.6,18.6,20.8,26.3,.091,.273,89.9,103.5,2021-04-22
0,Charlotte,Chicago,108,Charlotte,91,95.6,95.6,.476,.575,13.5,15.6,15.2,26.2,.159,.092,95.2,113.0,2021-04-22
0,LA Lakers,Dallas,115,LA Lakers,110,98.4,98.4,.533,.543,14.1,10.9,29.3,21.4,.156,.317,111.8,116.8,2021-04-22
0,Philadelphia,Milwaukee,124,Philadelphia,117,98.9,98.9,.571,.679,7.5,14.9,15.2,18.8,.143,.173,118.3,125.3,2021-04-22
0,New Orleans,New Orleans,135,Orlando,100,98.1,98.1,.622,.434,12.1,3.6,30.8,22.0,.256,.153,137.6,101.9,2021-04-22
0,Detroit,San Antonio,106,Detroit,91,91.2,91.2,.506,.531,16.4,9.8,22.0,24.4,.169,.263,99.7,116.2,2021-04-22
0,Miami,Atlanta,118,Miami,103,91.4,91.4,.563,.631,13.1,13.7,16.7,25.0,.177,.213,112.7,129.1,2021-04-23
0,Boston,Brooklyn,109,Boston,104,102.3,102.3,.495,.494,15.8,10.1,26.8,13.3,.117,.279,101.7,106.6,2021-04-23
0,Cleveland,Charlotte,108,Cleveland,102,88.7,88.7,.575,.500,15.7,4.7,32.4,29.4,.125,.149,115.1,121.8,2021-04-23
0,Denver,Golden State,118,Denver,97,97.8,97.8,.460,.625,8.5,13.2,11.8,18.9,.182,.155,99.2,120.7,2021-04-23
0,LA Clippers,LA Clippers,109,Houston,104,102.8,102.8,.464,.478,11.6,12.4,26.9,17.0,.196,.213,106.0,101.1,2021-04-23
0,Washington,Washington,129,Oklahoma City,109,103.8,103.8,.613,.473,16.7,13.3,31.6,26.9,.161,.226,124.3,105.0,2021-04-23
0,Memphis,Memphis,130,Portland,128,103.5,103.5,.577,.552,6.9,9.3,18.2,31.1,.173,.229,125.6,123.7,2021-04-23
0,LA Lakers,Dallas,108,LA Lakers,93,94.3,94.3,.453,.571,8.7,15.2,12.8,25.0,.174,.244,98.6,114.5,2021-04-24
0,Houston,Denver,129,Houston,116,102.5,102.5,.591,.690,13.7,13.3,14.6,3.3,.232,.155,113.2,125.9,2021-04-24
0,Detroit,Indiana,115,Detroit,109,104.2,104.2,.458,.469,14.3,3.5,33.3,16.1,.219,.260,104.6,110.3,2021-04-24
0,Chicago,Miami,106,Chicago,101,93.5,93.5,.563,.538,16.7,9.9,16.2,14.3,.152,.250,108.0,113.4,2021-04-24
0,Philadelphia,Milwaukee,132,Philadelphia,94,102.2,102.2,.421,.611,14.9,12.4,20.4,34.0,.305,.168,92.0,129.2,2021-04-24
0,San Antonio,San Antonio,110,New Orleans,108,106.6,106.6,.488,.523,14.6,15.8,19.1,21.3,.318,.195,103.1,101.3,2021-04-24
0,Toronto,New York,120,Toronto,103,92.1,92.1,.536,.667,7.1,13.2,11.4,15.2,.169,.267,111.9,130.3,2021-04-24
0,Minnesota,Minnesota,101,Utah,96,98.7,98.7,.484,.518,11.4,18.4,23.4,20.0,.130,.134,102.3,97.2,2021-04-24
0,Milwaukee,Atlanta,111,Milwaukee,104,99.1,99.1,.531,.528,11.6,8.4,9.3,11.9,.222,.205,105.0,112.1,2021-04-25
0,Phoenix,Brooklyn,128,Phoenix,119,95.9,95.9,.544,.603,10.6,9.2,31.3,28.2,.233,.264,124.1,133.5,2021-04-25
0,Boston,Charlotte,125,Boston,104,97.0,97.0,.466,.618,11.6,10.1,23.4,25.0,.250,.108,107.2,128.9,2021-04-25
0,Sacramento,Golden State,117,Sacramento,113,98.2,98.2,.558,.558,9.5,13.6,14.3,35.4,.198,.116,115.1,119.2,2021-04-25
0,Indiana,Indiana,131,Orlando,112,103.6,103.6,.632,.446,11.6,5.0,12.2,25.9,.176,.218,126.5,108.1,2021-04-25
0,Memphis,Memphis,120,Portland,113,108.4,108.4,.527,.438,12.7,8.7,17.4,24.6,.264,.200,110.7,104.3,2021-04-25
0,Cleveland,Washington,119,Cleveland,110,95.9,95.9,.577,.551,17.6,9.1,27.8,27.0,.256,.236,114.7,124.1,2021-04-25
0,Memphis,Denver,120,Memphis,96,103.9,103.9,.444,.537,14.5,9.6,13.0,17.0,.296,.202,92.4,115.5,2021-04-26
0,Atlanta,Detroit,100,Atlanta,86,96.4,96.4,.412,.530,14.7,13.4,18.8,18.2,.188,.131,89.2,103.7,2021-04-26
0,Chicago,Chicago,110,Miami,102,93.5,93.5,.604,.470,17.2,5.0,24.3,12.5,.221,.274,117.6,109.1,2021-04-26
0,Utah,Minnesota,105,Utah,104,96.8,96.8,.474,.542,9.6,14.8,28.6,19.5,.147,.181,107.4,108.4,2021-04-26
0,LA Clippers,New Orleans,120,LA Clippers,103,99.8,99.8,.478,.628,15.6,14.6,26.5,20.5,.189,.207,103.2,120.3,2021-04-26
0,Phoenix,Phoenix,118,New York,110,92.9,92.9,.627,.586,8.1,9.9,14.7,15.8,.169,.092,127.1,118.5,2021-04-26
0,LA Lakers,LA Lakers,114,Orlando,103,92.1,92.1,.603,.546,10.6,11.3,27.3,10.3,.103,.263,123.8,111.9,2021-04-26
0,Oklahoma City,Philadelphia,121,Oklahoma City,90,103.0,103.0,.494,.628,24.8,17.6,26.2,27.0,.167,.151,87.3,117.4,2021-04-26
0,Dallas,Sacramento,113,Dallas,106,92.2,92.2,.533,.599,9.2,15.2,28.6,29.7,.087,.198,115.0,122.6,2021-04-26
0,Cleveland,Toronto,112,Cleveland,96,92.6,92.6,.494,.595,12.6,12.0,20.5,15.2,.169,.228,103.6,120.9,2021-04-26
0,San Antonio,San Antonio,146,Washington,143,97.4,97.4,.563,.560,4.8,6.3,28.9,36.7,.291,.193,135.7,133.0,2021-04-26
0,Oklahoma City,Oklahoma City,119,Boston,115,111.3,111.3,.562,.479,21.8,11.5,24.4,16.3,.346,.227,106.9,103.3,2021-04-27
0,Milwaukee,Milwaukee,114,Charlotte,104,101.8,101.8,.554,.537,13.1,15.6,22.5,15.2,.118,.195,112.0,102.2,2021-04-27
0,Dallas,Dallas,133,Golden State,103,102.4,102.4,.620,.500,11.3,16.0,21.4,19.6,.207,.226,129.9,100.6,2021-04-27
0,Minnesota,Minnesota,114,Houston,107,103.8,103.8,.538,.529,11.9,15.1,24.5,18.2,.151,.186,109.8,103.1,2021-04-27
0,Portland,Portland,133,Indiana,112,102.1,102.1,.566,.523,10.3,11.7,39.2,15.9,.123,.256,130.2,109.7,2021-04-27
0,Brooklyn,Brooklyn,116,Toronto,103,92.8,92.8,.590,.478,9.9,11.6,17.9,30.6,.217,.176,125.0,111.0,2021-04-27
0,Charlotte,Boston,120,Charlotte,111,94.5,94.5,.500,.560,9.8,12.1,23.9,46.3,.276,.185,117.5,127.0,2021-04-28
0,Orlando,Orlando,109,Cleveland,104,98.2,98.2,.565,.467,13.8,9.7,22.0,24.5,.153,.196,111.1,106.0,2021-04-28
0,New Orleans,Denver,114,New Orleans,112,108.7,108.7,.563,.565,18.0,15.9,14.6,7.7,.161,.212,103.0,104.9,2021-04-28
0,Portland,Portland,130,Memphis,109,101.7,101.7,.571,.472,8.7,9.8,23.4,16.7,.272,.295,127.9,107.2,2021-04-28
0,San Antonio,Miami,116,San Antonio,111,97.5,97.5,.523,.559,8.4,11.2,15.6,23.3,.216,.247,113.9,119.0,2021-04-28
0,Chicago,New York,113,Chicago,94,93.1,93.1,.518,.527,13.5,3.9,17.9,20.0,.071,.187,100.9,121.3,2021-04-28
0,Atlanta,Philadelphia,127,Atlanta,83,90.4,90.4,.370,.629,13.0,6.6,32.7,26.8,.284,.169,91.8,140.5,2021-04-28
0,LA Clippers,Phoenix,109,LA Clippers,101,90.5,90.5,.588,.544,14.3,9.4,14.3,32.6,.088,.110,111.5,120.4,2021-04-28
0,Utah,Utah,154,Sacramento,105,100.3,100.3,.779,.523,12.0,11.3,27.6,7.1,.233,.161,153.5,104.7,2021-04-28
0,LA Lakers,Washington,116,LA Lakers,107,99.8,99.8,.490,.556,8.7,11.6,24.5,26.3,.135,.178,107.3,116.3,2021-04-28
0,Toronto,Denver,121,Toronto,111,97.2,97.2,.578,.543,14.2,10.4,17.5,33.3,.181,.228,114.2,124.5,2021-04-30
0,Dallas,Dallas,115,Detroit,105,99.3,99.3,.522,.577,10.0,17.3,18.2,10.0,.247,.324,115.9,105.8,2021-04-30
0,Milwaukee,Houston,143,Milwaukee,136,107.9,107.9,.613,.628,11.9,14.2,18.2,34.8,.237,.204,126.0,132.5,2021-04-30
0,Brooklyn,Brooklyn,130,Indiana,113,105.0,105.0,.596,.484,11.4,8.7,20.5,14.3,.270,.208,123.8,107.6,2021-04-30
0,Golden State,Minnesota,126,Golden State,114,99.5,99.5,.582,.564,9.6,10.9,8.9,34.8,.176,.213,114.6,126.7,2021-04-30
0,New Orleans,New Orleans,109,Oklahoma City,95,105.1,105.1,.470,.444,9.9,18.4,26.8,22.6,.139,.180,103.7,90.4,2021-04-30
0,Chicago,Atlanta,108,Chicago,97,94.2,94.2,.506,.595,12.3,14.1,17.4,16.2,.129,.270,103.0,114.6,2021-05-02
0,Detroit,Charlotte,107,Detroit,94,93.5,93.5,.456,.563,9.2,11.9,23.1,31.1,.121,.103,100.5,114.4,2021-05-02
0,Miami,Miami,124,Cleveland,107,89.6,89.6,.644,.635,7.9,18.1,25.0,25.0,.138,.176,138.4,119.4,2021-05-02
0,Washington,Dallas,125,Washington,124,98.6,98.6,.549,.638,8.7,10.2,32.6,17.9,.264,.161,125.8,126.8,2021-05-02
0,Golden State,Golden State,113,Houston,87,105.5,105.5,.571,.410,15.2,15.4,9.3,17.9,.202,.157,107.1,82.5,2021-05-02
